datatempo_pk;ano;mes;mes_desc;dia;intervalo_horario;dia_semana;dia_semana_desc
2017000420;2017;0;         ;4;20h às 21h;4;Quarta-feira 
2017000421;2017;0;         ;4;21h às 22h;4;Quarta-feira 
2017000500;2017;0;         ;5;00h à  01h;5;Quinta-feira 
2017000507;2017;0;         ;5;07h às 08h;5;Quinta-feira 
2017000508;2017;0;         ;5;08h às 09h;5;Quinta-feira 
2017000509;2017;0;         ;5;09h às 10h;5;Quinta-feira 
2017000510;2017;0;         ;5;10h às 11h;5;Quinta-feira 
2017000511;2017;0;         ;5;11h às 12h;5;Quinta-feira 
2017000512;2017;0;         ;5;12h às 13h;5;Quinta-feira 
2017000514;2017;0;         ;5;14h às 15h;5;Quinta-feira 
2017000515;2017;0;         ;5;15h às 16h;5;Quinta-feira 
2017000517;2017;0;         ;5;17h às 18h;5;Quinta-feira 
2017000518;2017;0;         ;5;18h às 19h;5;Quinta-feira 
2017000519;2017;0;         ;5;19h às 20h;5;Quinta-feira 
2017000522;2017;0;         ;5;22h às 23h;5;Quinta-feira 
2017000603;2017;0;         ;6;03h às 04h;6;Sexta-feira  
2017000607;2017;0;         ;6;07h às 08h;6;Sexta-feira  
2017000608;2017;0;         ;6;08h às 09h;6;Sexta-feira  
2017000609;2017;0;         ;6;09h às 10h;6;Sexta-feira  
2017000610;2017;0;         ;6;10h às 11h;6;Sexta-feira  
2017000611;2017;0;         ;6;11h às 12h;6;Sexta-feira  
2017000612;2017;0;         ;6;12h às 13h;6;Sexta-feira  
2017000613;2017;0;         ;6;13h às 14h;6;Sexta-feira  
2017000614;2017;0;         ;6;14h às 15h;6;Sexta-feira  
2017000615;2017;0;         ;6;15h às 16h;6;Sexta-feira  
2017000616;2017;0;         ;6;16h às 17h;6;Sexta-feira  
2017000617;2017;0;         ;6;17h às 18h;6;Sexta-feira  
2017000618;2017;0;         ;6;18h às 19h;6;Sexta-feira  
2017000619;2017;0;         ;6;19h às 20h;6;Sexta-feira  
2017000621;2017;0;         ;6;21h às 22h;6;Sexta-feira  
2017000702;2017;0;         ;7;02h às 03h;7;Sábado      
2017000706;2017;0;         ;7;06h às 07h;7;Sábado      
2017000707;2017;0;         ;7;07h às 08h;7;Sábado      
2017000708;2017;0;         ;7;08h às 09h;7;Sábado      
2017000709;2017;0;         ;7;09h às 10h;7;Sábado      
2017000711;2017;0;         ;7;11h às 12h;7;Sábado      
2017000712;2017;0;         ;7;12h às 13h;7;Sábado      
2017000714;2017;0;         ;7;14h às 15h;7;Sábado      
2017000715;2017;0;         ;7;15h às 16h;7;Sábado      
2017000716;2017;0;         ;7;16h às 17h;7;Sábado      
2017000717;2017;0;         ;7;17h às 18h;7;Sábado      
2017000718;2017;0;         ;7;18h às 19h;7;Sábado      
2017000719;2017;0;         ;7;19h às 20h;7;Sábado      
2017000803;2017;0;         ;8;03h às 04h;1;Domingo      
2017000805;2017;0;         ;8;05h às 06h;1;Domingo      
2017000807;2017;0;         ;8;07h às 08h;1;Domingo      
2017000809;2017;0;         ;8;09h às 10h;1;Domingo      
